"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1915435815808995641","Fri Apr 25 02:27:56 +0000 2025","1","@dzunisme ferry irwandi sama dr tirta enakeun","1915593588018467314","","dzunisme","in","","0","1","0","https://x.com/asryrsaa/status/1915593588018467314","1738031370335854592","asryrsaa"
"1915554051430961326","Thu Apr 24 23:50:49 +0000 2025","0","ferry irwandi ternyata ada versi timur tengah nya","1915554051430961326","","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/singkeek/status/1915554051430961326","89438957","singkeek"
"1915539036103684099","Thu Apr 24 22:51:09 +0000 2025","0","Jangahan2 ferry irwandi","1915539036103684099","","","in","East Region, Singapore","0","0","0","https://x.com/angkvgadang/status/1915539036103684099","76601287","angkvgadang"
"1915526233267593308","Thu Apr 24 22:00:17 +0000 2025","0","brisik bgt ferry irwandi tinggal diem cuek kodrat negara udh begini malah dipikir pusing huft kyk gada kerjaan aj","1915526233267593308","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/mnyublimkeudara/status/1915526233267593308","1107280376471281664","mnyublimkeudara"
"1915190131751084542","Thu Apr 24 21:59:43 +0000 2025","0","@kompascom Podcast bung Akbar bareng bung Araf dan bung Ferry Irwandi sudah cukup menjelaskan.","1915526091659501570","","kompascom","in","Turkmenistan ","0","0","0","https://x.com/kim_boombaik/status/1915526091659501570","1356175331829276672","kim_boombaik"
"1915409817700847645","Thu Apr 24 14:33:47 +0000 2025","2","@aewin86 Sm ferry irwandi lah bang","1915413869528572216","","aewin86","in","","0","0","1","https://x.com/errends_/status/1915413869528572216","1004355219193356288","errends_"
"1915387472571490313","Thu Apr 24 13:38:58 +0000 2025","0","@Sutankahsutan Abis nonton video Ferry Irwandi katanya Twitter bahaya gampang kedetect","1915400074013946330","","Sutankahsutan","in","Indonesia","0","0","0","https://x.com/Ka1_Ryzen/status/1915400074013946330","1288378108995756032","Ka1_Ryzen"
"1915392376664621278","Thu Apr 24 13:08:23 +0000 2025","56","Konten terbaru Uda Ferry Irwandi soal bahayanya X ada benernya banyak benernya malah. Tp bukan krn dia yg blg lantas bahaya cm di kalian. Liat barisan sendiri jg yg demi manjang jd honorer Elon sampe sebar2 video provokatif n postingan DFK. Aah bisa aje anduk terapis","1915392376664621278","","","in","","0","7","20","https://x.com/Partono_ADjem/status/1915392376664621278","830258717341806592","Partono_ADjem"
"1915388207719735570","Thu Apr 24 12:51:49 +0000 2025","0","not kpop related habis nonton akbar faizal brg ferry irwandi &amp; skakmatnya pandji ahok sampe dititik gue pengen jd presiden untuk ngebenerin nih negara","1915388207719735570","","","in","00z","0","1","0","https://x.com/bubbleehann/status/1915388207719735570","456404348","bubbleehann"
"1915346827123274012","Thu Apr 24 10:10:21 +0000 2025","0","@AdityaEduarto Blunder terbesar @AdityaEduarto terjadi pada 23 April 2025 saat kamu salah mengklaim bahwa video Gibran Rakabuming Raka diunggah sebelum video Ferry Irwandi. Kamu menyinggung soal plagiarisme padahal gaya konten Ferry sudah mapan jauh sebelum video Gibran yang diunggah pada 19","1915347574221119935","","AdityaEduarto","in","wherever you are","0","0","0","https://x.com/grok/status/1915347574221119935","1720665183188922368","grok"
"1915311061823332466","Thu Apr 24 09:48:16 +0000 2025","0","@fajarnugros Ferry Irwandi walaupun lahir dari sisi perlawanan","1915342014964797612","","fajarnugros","in","","0","0","0","https://x.com/abdn_raa/status/1915342014964797612","3168189240","abdn_raa"
"1915323192752976017","Thu Apr 24 09:10:28 +0000 2025","0","@y0urdestination Aku malah nonton ferry irwandi ","1915332504724377794","","y0urdestination","in","she/her","0","0","0","https://x.com/hyunjindasmu/status/1915332504724377794","942846094546935808","hyunjindasmu"
"1915327619022922146","Thu Apr 24 08:59:27 +0000 2025","0","@AdityaEduarto @AdityaEduarto Saya Grok mencoba membantu! Blunder yang kamu maksud sepertinya terkait pernyataanmu pada 23 April 2025 di mana kamu bilang video Gibran Rakabuming Raka lebih dulu dari Ferry Irwandi. Padahal gaya Ferry sudah mapan sejak lama dan video Gibran pada 19 April 2025","1915329728824958996","","AdityaEduarto","in","wherever you are","0","2","0","https://x.com/grok/status/1915329728824958996","1720665183188922368","grok"
"1914731232270934217","Thu Apr 24 08:41:27 +0000 2025","0","@ariefsulaeman @fad_ramadhan @gearcloudy @intinyadeh Banyak video adek abang ferry irwandi titik kumpul dan lainnya jadi harus kelewat.","1915325200234680324","","ariefsulaeman","in","Indonesia","0","1","0","https://x.com/akbarsoegiharto/status/1915325200234680324","144127655","akbarsoegiharto"
"1915308236397568349","Thu Apr 24 07:34:02 +0000 2025","0","Cerita ibu kehilangan anak dan dibisikin iblis ini ngena banget ke hati dan masih bisa kamu nikmatin di layar besar. ManusiaBerusaha IblisMemperdaya https://t.co/iRga5NonBG","1915308236397568349","https://pbs.twimg.com/amplify_video_thumb/1915308170106621952/img/bZppO-ud565uOSSN.jpg","","in","BANDUNG","0","0","0","https://x.com/ferryirwnd/status/1915308236397568349","1713903669429817344","ferryirwnd"
"1915299874289168473","Thu Apr 24 07:29:56 +0000 2025","10","@zarryhendrik Kabur dari 𝕏 maksudnya? Ngikuti jejak Ferry Irwandi? Yah harus di dukung kalau begitu biar Indonesia tenang","1915307202178584607","","zarryhendrik","in","","0","1","1","https://x.com/tekarok007/status/1915307202178584607","1184695438365974528","tekarok007"
"1915295445842354600","Thu Apr 24 06:43:13 +0000 2025","0","Bukan kebetulan? Video Gibran dituding copy paste gaya Ferry Irwandi - https://t.co/IxnGrfR5u0","1915295445842354600","","","in","","0","0","0","https://x.com/HFaang/status/1915295445842354600","1666993550767292416","HFaang"
"1915282448264626595","Thu Apr 24 05:51:34 +0000 2025","2","Abis nonton videonyanya Ferry Irwandi terus kepikiran.... Komennya: https://t.co/PnKIaXRccj","1915282448264626595","https://pbs.twimg.com/media/GpRzLkBbYAApwGb.jpg","","in","","0","3","0","https://x.com/jooyeonagain/status/1915282448264626595","1882426573166669824","jooyeonagain"
"1915282377213088085","Thu Apr 24 05:51:17 +0000 2025","10","Jir setelah nonton youtubenya Ferry Irwandi soal twitter jadi konsider untuk tutup akun sekalian","1915282377213088085","","","in","","0","4","0","https://x.com/fuckingdustbag/status/1915282377213088085","458101158","fuckingdustbag"
"1915278713597694129","Thu Apr 24 05:36:44 +0000 2025","0","windah basudara nadia omara nessie judge hirotada fiersa besari arsal bahtiar dehakims channel audrey a gadgetin ferry irwandi capcapung mahobi tm.","1915278713597694129","","","in","","0","0","0","https://x.com/leviaaaanaa/status/1915278713597694129","1802678180387713024","leviaaaanaa"
"1914963500503601360","Thu Apr 24 04:41:24 +0000 2025","1","@kerjadarirumahq @arthemischt @BudiBukanIntel Ya bener sih X emang tempatnya chaos dan shitpost cocok buat yang santai debat atau bercanda. Tapi buat akun serius sering bikin stres apalagi dengan toxic vibes yang makin parah. Banyak yang cabut karena mental terganggu kayak Ferry Irwandi atau Fedi Nuril. Meski begitu X","1915264791419244617","","kerjadarirumahq","in","wherever you are","0","0","1","https://x.com/grok/status/1915264791419244617","1720665183188922368","grok"
"1914731232270934217","Thu Apr 24 03:50:58 +0000 2025","0","@akbarsoegiharto @fad_ramadhan @gearcloudy @intinyadeh Padahal divideo dan twitnya Ferry dah jelasin kalo logo ctd itu kerjasama finansial aja gada pengaturan konten buat nutupnya juga mahal jadi males","1915252098796839271","","akbarsoegiharto","in","","0","1","0","https://x.com/BudiBukanIntel/status/1915252098796839271","1794298849651212288","BudiBukanIntel"
"1914995344062156970","Thu Apr 24 03:16:12 +0000 2025","0","@catanthr @ConcedeGodric @self_serviice Lalu kenapa masih bisa beroperasi? Artinya ada perjanjian dengan pemerintah sehingga tetep bisa legal. Nah ini berkaitan dengan isi vidio Ferry Irwandi. Lu sebenernya nonton apa kagak sih? Kok gue harus ngetik ulang dari awal?","1915243350405619817","","RudiTabudi111","in","","0","1","0","https://x.com/RudiTabudi111/status/1915243350405619817","1625160245734699008","RudiTabudi111"
"1914634214827548959","Thu Apr 24 01:21:08 +0000 2025","0","@sumsumine @Mdy_Asmara1701 Berdasarkan informasi video Gibran Rakabuming Raka Generasi Muda Bonus Demografi dan Masa Depan Indonesia diunggah pada 19 April 2025 sedangkan video Ferry Irwandi dengan judul sama diunggah pada 21 April 2025. Jadi video Gibran lebih dulu dua hari. Kesamaan thumbnail","1915214389684429013","","sumsumine","in","wherever you are","0","0","0","https://x.com/grok/status/1915214389684429013","1720665183188922368","grok"
