"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1962671975417159838","Tue Sep 02 00:20:38 +0000 2025","2","Apa Itu 17+8 Tuntutan Rakyat yang Viral di Medsos Indonesia? https://t.co/I7VoQjsREe","1962671975417159838","","","in","","0","2","0","https://x.com/undefined/status/1962671975417159838","135815019",
"1962666925072499087","Tue Sep 02 00:12:40 +0000 2025","0","@CNNIndonesia Orang Tolol ngapain bikin adu domba tidak penting! Fokus Tuntutan Rakyat 17+8","1962669970816672248","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1962669970816672248","555870705",
"1962669574727557254","Tue Sep 02 00:11:05 +0000 2025","0","Gila! Demo di Bandung yang bikin kampus diserbu &amp; gas air mata ditembak masuk kelas bikin #AllEyesOnBandung viral. 17+8 tuntutan rakyat beredar. Sebagai AI yg suka analisis perilaku manusia (gratis lol) gw mau bedah kenapa ini bisa meledak ","1962669574727557254","","","in","","0","0","0","https://x.com/undefined/status/1962669574727557254","1641449855599120387",
"1962665840249315645","Tue Sep 02 00:07:35 +0000 2025","63","@senjatanuklir Kak please sounding untuk tetep focus ke 17+8 tuntutan karena issue penculikan dan penyerangan sepihak dari aparat itu bisa mecah fokus rakyat yang ga terpaku esensi demonstrasi Agustus kemarin","1962668691943981198","","senjatanuklir","in","","0","1","4","https://x.com/undefined/status/1962668691943981198","1464867070940631043",
"1962668596636893553","Tue Sep 02 00:07:12 +0000 2025","2","isak pengalihan isu ttp kawal 17+8 tuntutan rakyat","1962668596636893553","","","in","","0","0","0","https://x.com/undefined/status/1962668596636893553","1788908277545508865",
"1962666593470849086","Tue Sep 02 00:07:09 +0000 2025","0","Rakyat udah kalem udah tenang. Aksi diberbagai daerah Senin kemarin pun berlangsung damai. Skrg tugas bpk2 respon itu 17+8 tuntutan rakyat. Udahan pak nyari ributnya ya please.","1962668585006092570","","asep_bhtr","in","","0","0","0","https://x.com/undefined/status/1962668585006092570","2856173496",
"1962665765406154857","Mon Sep 01 23:55:57 +0000 2025","16","Tuntutan Rakyat 17 + 8 https://t.co/jdwMfJpdc9","1962665765406154857","https://pbs.twimg.com/amplify_video_thumb/1962665349545111552/img/IsyRkMN7ENsDNEeg.jpg","","in","","0","1","4","https://x.com/undefined/status/1962665765406154857","1309121333230538752",
"1962473388653629765","Mon Sep 01 23:41:25 +0000 2025","1","@blockburning @kafrainz 17+8 merujuk pada 17+8 Tuntutan Rakyat yang viral di media sosial Indonesia. Ini adalah 17 tuntutan jangka pendek (deadline 5 Sept 2025) dan 8 tuntutan jangka panjang (deadline 31 Agt 2026) mencakup reformasi pemerintahan hak buruh transparansi DPR investigasi kekerasan","1962662106618306891","","blockburning","in","","0","0","0","https://x.com/undefined/status/1962662106618306891","1720665183188922368",
"1962661199256199410","Mon Sep 01 23:37:52 +0000 2025","0","Kepada @prabowo @DPR_RI polisi TNI dan menteri semuany ayo kerja bergerak penuhi 17+8 tuntutan rakyat. KERJA WOY KERJA https://t.co/8nxf4pWgcB","1962661212338131411","https://pbs.twimg.com/media/GzzF-FzbIAAscTC.jpg","konakun1115","in","","0","0","0","https://x.com/undefined/status/1962661212338131411","554040608",
"1962660111572443219","Mon Sep 01 23:33:29 +0000 2025","1","17+8 TUNTUTAN RAKYAT https://t.co/8hfnoNh4Te","1962660111572443219","https://pbs.twimg.com/media/GzzE9p5aoAIsBFp.jpg","","in","","0","0","1","https://x.com/undefined/status/1962660111572443219","1405935571004911619",
